,0
748,"SKT, '월드IT쇼'서 5G 등 혁신서비스 전시"
749,"SKT, AI·영어학습 콘텐츠 결합 ‘윤선생 스피커북’ 출시"
750,"SKT, AI 가속 솔루션 개발"
751,"SKT, 올해 1분기 매출 4조 3349억원… 작년보다 3.7% 증가"
752,"SKT, 연세의료원과 '5G 디지털혁신병원' 구축 협약"
753," SKT, AI 오픈플랫폼 공개..경쟁력은 ""월간 600만 사용자"""
754," SKT, 현대차와 모빌리티 스타트업 육성"
755,"SKT, 연세의료원과 '5G 디지털혁신병원' 구축 협약"
756,"SKT, AI 오픈플랫폼 '누구 디벨로퍼스' 공개"
757,"핀크, 전화로 돈 보내는 'T전화송금' 출시"
758,"SKT, MWC19에서 AI 기반 미디어 품질개선 솔루션 ‘슈퍼노바’ 공개"
759,"SKT, 1분기 이동전화 감소 완화·보안사업 성장하며 실적 회복"
760,"SKT, 1분기 매출 4조3349억원 영업익 3226억…4대사업 재편 효과(상보)"
761,"DGB대구銀-핀크-SKT, 4차 산업혁명시대 돌파 위해 맞손"
762,"SKT-육사, 軍 최초 '5G 스마트 육군사관학교' 함께 구축"
763,"SKT, AI 미디어 추천 기술 '신 디스커버리' 개발"
764,오늘의 간추린 키뉴스(2019. 5.16)
765,SKT '누구 플레이 개발 공모전'서 '세줄일기 감성 오디오' 수상
766,"SKT, AI 플랫폼에 한솔교육 콘텐츠 싣는다"
767,"상반기 피해액 1802억 ‘보이스피싱’, SKT AI로 예방접종"
768,"SKT, 2019년 1분기 매출 4조3349억원·영업이익 3226억원 달성"
769,"핫버스폰, 갤럭시S10 5G 가격 80%할인 인가상승에 따른 LG V50 할인..."
770,"SKT, AI 오픈플랫폼 '누구 디벨로퍼스' 공개"
771,불 켜주고 말벗도 하고.. SKT '누구' 독거 어르신 돌본다
772,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표 세운다"
773,"'육사'에도 부는 5G 바람..SKT, 軍 바꾼다"
774,"SKT, ICT 활용해 독거 어르신 돌본다..사회적 가치 창출"
775," '광학 엔진'부터 '음원 분리'까지..SKT, 사내 유망기술 사..."
776,ADT캡스 품은 SKT.. 'AI보안시대' 연다
777,"'SKT, AI 가속 솔루션 개발했다'"
778,"양천구, SKT행복커뮤니티사업 300가구에 제공"
779,"SKT, 현대차 손잡고 모빌리티 스타트업 키운다"
780,"""VR로 로봇타고 시가전""..SKT, '월드IT쇼 2019'에서 5G 혁신"
781,"SKT, 용인세브란스에 5G 디지털 혁신병원 구축"
782,"SKT, AI플랫폼 ‘누구’에 서울 관광정보 탑재"
783,"SKT, '월드 IT쇼'에 'AR 앵그리버드' 등 5G 서비스 전시"
784,SKT 어르신 'ICT 돌봄 서비스' 시행
785,VR 로봇 전투와 AR 앵그리버드.. SKT가 '월드 IT쇼'서 선보인 5G
786,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표 세운다"
787, 카카오 1분기 실적 개선 ..'톡 보드'로 날개 달까
788,"SKT ""5G·AI 혁신 기술로 글로벌 ICT 이정표 세운다"""
789,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표 정립"
790,"SKT, 현대차와 모빌리티 스타트업 키운다"
791," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
792,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
793,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
794,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
795,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
796,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
797,"양천구, SKT 행복커뮤니티 사업 참여"
798,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
799,"양천구, SKT 행복커뮤니티 사업 참여"
800,"SKT, 현대차와 모빌리티 스타트업 키운다"
801," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
802,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
803,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
804,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
805,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
806,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
807,"양천구, SKT 행복커뮤니티 사업 참여"
808,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
809,"양천구, SKT 행복커뮤니티 사업 참여"
810,"SKT, 현대차와 모빌리티 스타트업 키운다"
811," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
812,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
813,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
814,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
815,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
816,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
817,"양천구, SKT 행복커뮤니티 사업 참여"
818,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
819,"양천구, SKT 행복커뮤니티 사업 참여"
820,"SKT, 현대차와 모빌리티 스타트업 키운다"
821," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
822,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
823,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
824,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
825,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
826,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
827,"양천구, SKT 행복커뮤니티 사업 참여"
828,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
829,"양천구, SKT 행복커뮤니티 사업 참여"
830,"SKT, 현대차와 모빌리티 스타트업 키운다"
831," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
832,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
833,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
834,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
835,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
836,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
837,"양천구, SKT 행복커뮤니티 사업 참여"
838,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
839,"양천구, SKT 행복커뮤니티 사업 참여"
840,"SKT, 현대차와 모빌리티 스타트업 키운다"
841," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
842,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
843,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
844,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
845,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
846,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
847,"양천구, SKT 행복커뮤니티 사업 참여"
848,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
849,"양천구, SKT 행복커뮤니티 사업 참여"
850,"SKT, 현대차와 모빌리티 스타트업 키운다"
851," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
852,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
853,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
854,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
855,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
856,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
857,"양천구, SKT 행복커뮤니티 사업 참여"
858,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
859,"양천구, SKT 행복커뮤니티 사업 참여"
860,"SKT, 현대차와 모빌리티 스타트업 키운다"
861," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
862,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
863,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
864,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
865,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
866,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
867,"양천구, SKT 행복커뮤니티 사업 참여"
868,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
869,"양천구, SKT 행복커뮤니티 사업 참여"
870,"SKT, 현대차와 모빌리티 스타트업 키운다"
871," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
872,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
873,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
874,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
875,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
876,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
877,"양천구, SKT 행복커뮤니티 사업 참여"
878,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
879,"양천구, SKT 행복커뮤니티 사업 참여"
880,"SKT, 현대차와 모빌리티 스타트업 키운다"
881," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
882,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
883,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
884,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
885,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
886,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
887,"양천구, SKT 행복커뮤니티 사업 참여"
888,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
889,"양천구, SKT 행복커뮤니티 사업 참여"
890,"SKT, 현대차와 모빌리티 스타트업 키운다"
891," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
892,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
893,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
894,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
895,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
896,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
897,"양천구, SKT 행복커뮤니티 사업 참여"
898,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
899,"양천구, SKT 행복커뮤니티 사업 참여"
900,"SKT, 현대차와 모빌리티 스타트업 키운다"
901," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
902,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
903,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
904,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
905,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
906,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
907,"양천구, SKT 행복커뮤니티 사업 참여"
908,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
909,"양천구, SKT 행복커뮤니티 사업 참여"
910,"SKT, 현대차와 모빌리티 스타트업 키운다"
911," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
912,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
913,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
914,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
915,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
916,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
917,"양천구, SKT 행복커뮤니티 사업 참여"
918,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
919,"양천구, SKT 행복커뮤니티 사업 참여"
920,"SKT, 현대차와 모빌리티 스타트업 키운다"
921," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
922,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
923,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
924,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
925,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
926,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
927,"양천구, SKT 행복커뮤니티 사업 참여"
928,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
929,"양천구, SKT 행복커뮤니티 사업 참여"
930,"SKT, 현대차와 모빌리티 스타트업 키운다"
931," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
932,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
933,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
934,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
935,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
936,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
937,"양천구, SKT 행복커뮤니티 사업 참여"
938,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
939,"양천구, SKT 행복커뮤니티 사업 참여"
940,"SKT, 현대차와 모빌리티 스타트업 키운다"
941," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
942,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
943,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
944,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
945,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
946,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
947,"양천구, SKT 행복커뮤니티 사업 참여"
948,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
949,"양천구, SKT 행복커뮤니티 사업 참여"
950,"SKT, 현대차와 모빌리티 스타트업 키운다"
951," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
952,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
953,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
954,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
955,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
956,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
957,"양천구, SKT 행복커뮤니티 사업 참여"
958,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
959,"양천구, SKT 행복커뮤니티 사업 참여"
960,"SKT, 현대차와 모빌리티 스타트업 키운다"
961," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
962,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
963,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
964,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
965,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
966,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
967,"양천구, SKT 행복커뮤니티 사업 참여"
968,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
969,"양천구, SKT 행복커뮤니티 사업 참여"
970,"SKT, 현대차와 모빌리티 스타트업 키운다"
971," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
972,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
973,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
974,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
975,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
976,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
977,"양천구, SKT 행복커뮤니티 사업 참여"
978,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
979,"양천구, SKT 행복커뮤니티 사업 참여"
980,"SKT, 현대차와 모빌리티 스타트업 키운다"
981," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
982,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
983,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
984,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
985,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
986,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
987,"양천구, SKT 행복커뮤니티 사업 참여"
988,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
989,"양천구, SKT 행복커뮤니티 사업 참여"
990,"SKT, 현대차와 모빌리티 스타트업 키운다"
991," SKT, 5G∙AI로 글로벌 ICT 이정표 세운다"
992,"금감원·SKT, 'AI'로 보이스피싱 막는 서비스 개발 '맞손'"
993,"SKT ""AI 콘텐츠 추천 기술, 넷플릭스에도 자신있다"""
994,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
995,"SKT, 5G·AI 혁신 기술로 글로벌 ICT 이정표를 세운다"
996,"스포티파이, 유료가입자 1억명 돌파..콘텐츠 확보 ..."
997,"양천구, SKT 행복커뮤니티 사업 참여"
998,"호의 SKT, 5G 기반 미디어로 그리는 큰 크림...매출 4조3349억..."
999,"양천구, SKT 행복커뮤니티 사업 참여"
